[2026-03-16 14:09:27] GAME CREATED
[2026-03-16 14:09:32] PLAYER JOINED: rs as red
[2026-03-16 14:09:36] PLAYER JOINED: ly as blue
[2026-03-16 14:09:39] PLAYER START: ly (blue)
[2026-03-16 14:09:41] PLAYER START: rs (red)
[2026-03-16 14:09:41] GAME START: turn order ['red', 'blue']
[2026-03-16 14:11:09] MOVE #334: ly (blue) 70->111 [0.09ms]
[2026-03-16 14:11:09] MOVE #335: rs (red) 65->76 [0.07ms]
[2026-03-16 14:11:10] MOVE #336: ly (blue) 87->100 [0.05ms]
[2026-03-16 14:11:10] MOVE #337: rs (red) 56->57 [0.05ms]
[2026-03-16 14:11:10] MOVE #338: ly (blue) 80->69 [0.05ms]
[2026-03-16 14:11:10] MOVE #339: rs (red) 38->37 [0.32ms]
[2026-03-16 14:11:11] MOVE #340: ly (blue) 69->79 [0.05ms]
[2026-03-16 14:11:11] MOVE #341: rs (red) 46->87 [0.10ms]
[2026-03-16 14:11:11] MOVE #342: ly (blue) 100->101 [0.05ms]
[2026-03-16 14:11:11] MOVE #343: rs (red) 103->112 [0.04ms]
[2026-03-16 14:11:12] MOVE #344: ly (blue) 2->1 [0.06ms]
[2026-03-16 14:11:12] MOVE #345: rs (red) 76->65 [0.11ms]
[2026-03-16 14:11:12] MOVE #346: ly (blue) 1->0 [0.05ms]
[2026-03-16 14:11:12] MOVE #347: rs (red) 57->48 [0.06ms]
[2026-03-16 14:11:13] MOVE #348: ly (blue) 89->88 [0.06ms]
[2026-03-16 14:11:13] MOVE #349: rs (red) 112->113 [0.06ms]
[2026-03-16 14:11:13] MOVE #350: ly (blue) 29->31 [0.07ms]
[2026-03-16 14:11:14] MOVE #351: rs (red) 48->50 [0.07ms]
[2026-03-16 14:11:14] MOVE #352: ly (blue) 0->2 [0.05ms]
[2026-03-16 14:11:14] MOVE #353: rs (red) 36->59 [0.06ms]
[2026-03-16 14:11:14] MOVE #354: ly (blue) 81->71 [0.05ms]
[2026-03-16 14:11:15] MOVE #355: rs (red) 96->84 [0.05ms]
[2026-03-16 14:11:15] MOVE #356: ly (blue) 71->72 [0.12ms]
[2026-03-16 14:11:15] MOVE #357: rs (red) 50->91 [0.06ms]
[2026-03-16 14:11:15] MOVE #358: ly (blue) 111->103 [0.04ms]
[2026-03-16 14:11:16] MOVE #359: rs (red) 87->99 [0.07ms]
[2026-03-16 14:11:16] MOVE #360: ly (blue) 30->41 [0.04ms]
[2026-03-16 14:11:16] MOVE #361: rs (red) 91->90 [0.06ms]
[2026-03-16 14:11:17] MOVE #362: ly (blue) 31->52 [0.05ms]
[2026-03-16 14:11:17] MOVE #363: rs (red) 49->38 [0.05ms]
[2026-03-16 14:11:17] MOVE #364: ly (blue) 88->77 [0.05ms]
[2026-03-16 14:11:17] MOVE #365: rs (red) 59->50 [0.12ms]
[2026-03-16 14:11:18] MOVE #366: ly (blue) 103->102 [0.06ms]
[2026-03-16 14:11:18] MOVE #367: rs (red) 37->39 [0.04ms]
[2026-03-16 14:11:18] MOVE #368: ly (blue) 42->59 [0.07ms]
[2026-03-16 14:11:18] MOVE #369: rs (red) 65->56 [0.04ms]
[2026-03-16 14:11:19] MOVE #370: ly (blue) 3->7 [0.05ms]
[2026-03-16 14:11:19] MOVE #371: rs (red) 99->87 [0.05ms]
[2026-03-16 14:11:19] MOVE #372: ly (blue) 41->83 [0.06ms]
[2026-03-16 14:11:19] MOVE #373: rs (red) 17->9 [0.04ms]
[2026-03-16 14:11:20] MOVE #374: ly (blue) 7->15 [0.05ms]
[2026-03-16 14:11:20] MOVE #375: rs (red) 75->86 [0.07ms]
[2026-03-16 14:11:20] MOVE #376: ly (blue) 83->95 [0.04ms]
[2026-03-16 14:11:20] MOVE #377: rs (red) 38->27 [0.05ms]
[2026-03-16 14:11:21] MOVE #378: ly (blue) 72->63 [0.05ms]
[2026-03-16 14:11:21] MOVE #379: rs (red) 27->38 [0.04ms]
[2026-03-16 14:11:21] MOVE #380: ly (blue) 15->6 [0.05ms]
[2026-03-16 14:11:21] MOVE #381: rs (red) 87->76 [0.14ms]
[2026-03-16 14:11:22] MOVE #382: ly (blue) 101->100 [0.05ms]
[2026-03-16 14:11:22] MOVE #383: rs (red) 39->49 [0.04ms]
[2026-03-16 14:11:22] MOVE #384: ly (blue) 6->3 [0.05ms]
[2026-03-16 14:11:23] MOVE #385: rs (red) 113->117 [0.05ms]
[2026-03-16 14:11:23] MOVE #386: ly (blue) 102->111 [0.10ms]
[2026-03-16 14:11:23] MOVE #387: rs (red) 9->8 [0.10ms]
[2026-03-16 14:11:23] MOVE #388: ly (blue) 2->1 [0.06ms]
[2026-03-16 14:11:24] MOVE #389: rs (red) 86->98 [0.07ms]
[2026-03-16 14:11:24] MOVE #390: ly (blue) 111->103 [0.05ms]
[2026-03-16 14:11:24] MOVE #391: rs (red) 76->80 [0.06ms]
[2026-03-16 14:11:24] MOVE #392: ly (blue) 52->62 [0.08ms]
[2026-03-16 14:11:25] MOVE #393: rs (red) 117->119 [0.10ms]
[2026-03-16 14:11:25] MOVE #394: ly (blue) 95->94 [0.06ms]
[2026-03-16 14:11:25] MOVE #395: rs (red) 56->66 [0.07ms]
[2026-03-16 14:11:25] MOVE #396: ly (blue) 62->53 [0.06ms]
[2026-03-16 14:11:26] MOVE #397: rs (red) 50->51 [0.28ms]
[2026-03-16 14:11:26] MOVE #398: ly (blue) 77->78 [0.05ms]
[2026-03-16 14:11:26] MOVE #399: rs (red) 119->120 [0.29ms]
[2026-03-16 14:11:26] MOVE #400: ly (blue) 59->69 [0.09ms]
[2026-03-16 14:11:27] MOVE #401: rs (red) 8->16 [0.08ms]
[2026-03-16 14:11:27] MOVE #402: ly (blue) 69->59 [0.06ms]
[2026-03-16 14:11:27] MOVE #403: rs (red) 90->91 [0.06ms]
[2026-03-16 14:11:27] MOVE #404: ly (blue) 1->6 [0.12ms]
[2026-03-16 14:11:28] MOVE #405: rs (red) 98->86 [0.05ms]
[2026-03-16 14:11:28] MOVE #406: ly (blue) 94->82 [0.05ms]
[2026-03-16 14:11:28] MOVE #407: rs (red) 86->87 [0.06ms]
[2026-03-16 14:11:29] MOVE #408: ly (blue) 100->88 [0.06ms]
[2026-03-16 14:11:29] MOVE #409: rs (red) 80->69 [0.05ms]
[2026-03-16 14:11:29] MOVE #410: ly (blue) 78->77 [0.04ms]
[2026-03-16 14:11:29] MOVE #411: rs (red) 91->104 [0.05ms]
[2026-03-16 14:11:30] MOVE #412: ly (blue) 59->99 [0.06ms]
[2026-03-16 14:11:30] MOVE #413: rs (red) 104->91 [0.05ms]
[2026-03-16 14:11:30] MOVE #414: ly (blue) 103->112 [0.22ms]
[2026-03-16 14:11:30] MOVE #415: rs (red) 16->15 [0.05ms]
[2026-03-16 14:11:31] MOVE #416: ly (blue) 79->68 [0.04ms]
[2026-03-16 14:11:31] MOVE #417: rs (red) 66->57 [0.05ms]
[2026-03-16 14:11:31] MOVE #418: ly (blue) 82->72 [0.05ms]
[2026-03-16 14:11:31] MOVE #419: rs (red) 87->75 [0.10ms]
[2026-03-16 14:11:32] MOVE #420: ly (blue) 3->7 [0.09ms]
[2026-03-16 14:11:32] MOVE #421: rs (red) 15->4 [0.06ms]
[2026-03-16 14:11:32] MOVE #422: ly (blue) 112->103 [0.05ms]
[2026-03-16 14:11:32] MOVE #423: rs (red) 91->90 [0.05ms]
[2026-03-16 14:11:33] MOVE #424: ly (blue) 6->14 [0.06ms]
[2026-03-16 14:11:33] MOVE #425: rs (red) 51->52 [0.05ms]
[2026-03-16 14:11:33] MOVE #426: ly (blue) 77->98 [0.08ms]
[2026-03-16 14:11:34] MOVE #427: rs (red) 69->60 [0.04ms]
[2026-03-16 14:11:34] MOVE #428: ly (blue) 99->100 [0.05ms]
[2026-03-16 14:11:34] MOVE #429: rs (red) 90->79 [0.07ms]
[2026-03-16 14:11:34] MOVE #430: ly (blue) 88->87 [0.05ms]
[2026-03-16 14:11:35] MOVE #431: rs (red) 38->59 [0.05ms]
[2026-03-16 14:11:35] MOVE #432: ly (blue) 68->66 [0.06ms]
[2026-03-16 14:11:35] MOVE #433: rs (red) 57->58 [0.05ms]
[2026-03-16 14:11:35] MOVE #434: ly (blue) 103->90 [0.05ms]
[2026-03-16 14:11:36] MOVE #435: rs (red) 60->61 [0.07ms]
[2026-03-16 14:11:36] MOVE #436: ly (blue) 90->91 [0.05ms]
[2026-03-16 14:11:36] MOVE #437: rs (red) 84->85 [0.04ms]
[2026-03-16 14:11:36] MOVE #438: ly (blue) 98->99 [0.05ms]
[2026-03-16 14:11:37] MOVE #439: rs (red) 75->86 [0.07ms]
[2026-03-16 14:11:37] MOVE #440: ly (blue) 66->57 [0.08ms]
[2026-03-16 14:11:37] MOVE #441: rs (red) 52->51 [0.12ms]
[2026-03-16 14:11:37] MOVE #442: ly (blue) 87->76 [0.26ms]
[2026-03-16 14:11:38] MOVE #443: rs (red) 51->60 [0.05ms]
[2026-03-16 14:11:38] MOVE #444: ly (blue) 7->6 [0.05ms]
[2026-03-16 14:11:38] MOVE #445: rs (red) 120->118 [0.05ms]
[2026-03-16 14:11:39] MOVE #446: ly (blue) 63->73 [0.05ms]
[2026-03-16 14:11:39] MOVE #447: rs (red) 61->70 [0.05ms]
[2026-03-16 14:11:39] MOVE #448: ly (blue) 76->66 [0.06ms]
[2026-03-16 14:11:39] MOVE #449: rs (red) 70->80 [0.07ms]
[2026-03-16 14:11:40] MOVE #450: ly (blue) 53->62 [0.15ms]
[2026-03-16 14:11:40] MOVE #451: rs (red) 85->96 [0.04ms]
[2026-03-16 14:11:40] MOVE #452: ly (blue) 62->61 [0.09ms]
[2026-03-16 14:11:40] MOVE #453: rs (red) 59->68 [0.07ms]
[2026-03-16 14:11:41] MOVE #454: ly (blue) 91->104 [0.05ms]
[2026-03-16 14:11:41] MOVE #455: rs (red) 80->91 [0.05ms]
[2026-03-16 14:11:41] MOVE #456: ly (blue) 73->64 [0.07ms]
[2026-03-16 14:11:41] MOVE #457: rs (red) 79->80 [0.04ms]
[2026-03-16 14:11:42] MOVE #458: ly (blue) 61->59 [0.09ms]
[2026-03-16 14:11:42] MOVE #459: rs (red) 86->98 [0.06ms]
[2026-03-16 14:11:42] MOVE #460: ly (blue) 66->50 [0.11ms]
[2026-03-16 14:11:42] MOVE #461: rs (red) 91->113 [0.16ms]
[2026-03-16 14:11:43] MOVE #462: ly (blue) 50->39 [0.06ms]
[2026-03-16 14:11:43] MOVE #463: rs (red) 68->67 [0.04ms]
[2026-03-16 14:11:43] MOVE #464: ly (blue) 104->91 [0.04ms]
[2026-03-16 14:11:43] MOVE #465: rs (red) 60->61 [0.04ms]
[2026-03-16 14:11:44] MOVE #466: ly (blue) 64->73 [0.05ms]
[2026-03-16 14:11:44] MOVE #467: rs (red) 118->119 [0.05ms]
[2026-03-16 14:11:44] MOVE #468: ly (blue) 73->63 [0.05ms]
[2026-03-16 14:11:44] MOVE #469: rs (red) 98->86 [0.10ms]
[2026-03-16 14:11:45] MOVE #470: ly (blue) 39->28 [0.05ms]
[2026-03-16 14:11:45] MOVE #471: rs (red) 96->97 [0.05ms]
[2026-03-16 14:11:45] MOVE #472: ly (blue) 91->90 [0.05ms]
[2026-03-16 14:11:45] MOVE #473: rs (red) 58->83 [0.06ms]
[2026-03-16 14:11:46] MOVE #474: ly (blue) 28->39 [0.05ms]
[2026-03-16 14:11:46] MOVE #475: rs (red) 4->1 [0.05ms]
[2026-03-16 14:11:46] MOVE #476: ly (blue) 57->56 [0.05ms]
[2026-03-16 14:11:47] MOVE #477: rs (red) 61->60 [0.06ms]
[2026-03-16 14:11:47] MOVE #478: ly (blue) 59->38 [0.05ms]
[2026-03-16 14:11:47] MOVE #479: rs (red) 119->116 [0.06ms]
[2026-03-16 14:11:47] MOVE #480: ly (blue) 72->82 [0.05ms]
[2026-03-16 14:11:48] MOVE #481: rs (red) 60->51 [0.11ms]
[2026-03-16 14:11:48] MOVE #482: ly (blue) 6->7 [0.05ms]
[2026-03-16 14:11:48] MOVE #483: rs (red) 86->75 [0.05ms]
[2026-03-16 14:11:48] MOVE #484: ly (blue) 82->81 [0.05ms]
[2026-03-16 14:11:49] MOVE #485: rs (red) 116->112 [0.05ms]
[2026-03-16 14:11:49] MOVE #486: ly (blue) 14->13 [0.05ms]
[2026-03-16 14:11:49] MOVE #487: rs (red) 67->78 [0.06ms]
[2026-03-16 14:11:50] MOVE #488: ly (blue) 81->71 [0.05ms]
[2026-03-16 14:11:50] MOVE #489: rs (red) 80->69 [0.04ms]
[2026-03-16 14:11:50] MOVE #490: ly (blue) 63->64 [0.05ms]
[2026-03-16 14:11:50] MOVE #491: rs (red) 78->103 [0.07ms]
[2026-03-16 14:11:51] MOVE #492: ly (blue) 38->48 [0.05ms]
[2026-03-16 14:11:51] MOVE #493: rs (red) 75->76 [0.05ms]
[2026-03-16 14:11:51] MOVE #494: ly (blue) 64->74 [0.07ms]
[2026-03-16 14:11:51] MOVE #495: rs (red) 83->72 [0.08ms]
[2026-03-16 14:11:52] MOVE #496: ly (blue) 13->25 [0.05ms]
[2026-03-16 14:11:52] MOVE #497: rs (red) 112->114 [0.08ms]
[2026-03-16 14:11:52] MOVE #498: ly (blue) 100->87 [0.06ms]
[2026-03-16 14:11:52] MOVE #499: rs (red) 76->88 [0.05ms]
[2026-03-16 14:11:53] MOVE #500: ly (blue) 7->16 [0.05ms]
[2026-03-16 14:11:53] MOVE #501: rs (red) 97->109 [0.04ms]
[2026-03-16 14:11:53] MOVE #502: ly (blue) 87->89 [0.05ms]
[2026-03-16 14:11:53] MOVE #503: rs (red) 109->97 [0.05ms]
[2026-03-16 14:11:54] MOVE #504: ly (blue) 71->81 [0.05ms]
[2026-03-16 14:11:54] MOVE #505: rs (red) 1->2 [0.05ms]
[2026-03-16 14:11:54] MOVE #506: ly (blue) 90->78 [0.06ms]
[2026-03-16 14:11:54] MOVE #507: rs (red) 51->40 [0.04ms]
[2026-03-16 14:11:55] MOVE #508: ly (blue) 48->38 [0.05ms]
[2026-03-16 14:11:55] MOVE #509: rs (red) 88->87 [0.04ms]
[2026-03-16 14:11:55] MOVE #510: ly (blue) 38->82 [0.10ms]
[2026-03-16 14:11:55] MOVE #511: rs (red) 97->109 [0.05ms]
[2026-03-16 14:11:56] MOVE #512: ly (blue) 78->77 [0.05ms]
[2026-03-16 14:11:56] MOVE #513: rs (red) 69->70 [0.07ms]
[2026-03-16 14:11:56] MOVE #514: ly (blue) 82->71 [0.06ms]
[2026-03-16 14:11:56] MOVE #515: rs (red) 113->112 [0.10ms]
[2026-03-16 14:11:57] MOVE #516: ly (blue) 74->84 [0.05ms]
[2026-03-16 14:11:57] MOVE #517: rs (red) 40->51 [0.04ms]
[2026-03-16 14:11:57] MOVE #518: ly (blue) 16->28 [0.05ms]
[2026-03-16 14:11:58] MOVE #519: rs (red) 114->117 [0.05ms]
[2026-03-16 14:11:58] MOVE #520: ly (blue) 77->88 [0.07ms]
[2026-03-16 14:11:58] MOVE #521: rs (red) 87->100 [0.08ms]
[2026-03-16 14:11:58] MOVE #522: ly (blue) 56->57 [0.04ms]
[2026-03-16 14:11:59] MOVE #523: rs (red) 117->114 [0.05ms]
[2026-03-16 14:11:59] MOVE #524: ly (blue) 25->24 [0.05ms]
[2026-03-16 14:11:59] MOVE #525: rs (red) 49->48 [0.05ms]
[2026-03-16 14:11:59] MOVE #526: ly (blue) 71->96 [0.10ms]
[2026-03-16 14:12:00] MOVE #527: rs (red) 112->90 [0.08ms]
[2026-03-16 14:12:00] MOVE #528: ly (blue) 89->77 [0.09ms]
[2026-03-16 14:12:00] MOVE #529: rs (red) 51->52 [0.04ms]
[2026-03-16 14:12:01] MOVE #530: ly (blue) 39->16 [0.09ms]
[2026-03-16 14:12:01] MOVE #531: rs (red) 2->1 [0.05ms]
[2026-03-16 14:12:01] MOVE #532: ly (blue) 57->47 [0.05ms]
[2026-03-16 14:12:01] MOVE #533: rs (red) 100->98 [0.08ms]
[2026-03-16 14:12:02] MOVE #534: ly (blue) 96->73 [0.08ms]
[2026-03-16 14:12:02] MOVE #535: rs (red) 109->96 [0.05ms]
[2026-03-16 14:12:02] MOVE #536: ly (blue) 73->71 [0.05ms]
[2026-03-16 14:12:02] MOVE #537: rs (red) 103->112 [0.10ms]
[2026-03-16 14:12:03] MOVE #538: ly (blue) 77->66 [0.08ms]
[2026-03-16 14:12:03] MOVE #539: rs (red) 48->58 [0.07ms]
[2026-03-16 14:12:03] MOVE #540: ly (blue) 99->87 [0.08ms]
[2026-03-16 14:12:03] MOVE #541: rs (red) 90->89 [0.06ms]
[2026-03-16 14:12:04] MOVE #542: ly (blue) 87->99 [0.04ms]
[2026-03-16 14:12:04] MOVE #543: rs (red) 114->117 [0.04ms]
[2026-03-16 14:12:04] MOVE #544: ly (blue) 88->77 [0.06ms]
[2026-03-16 14:12:04] MOVE #545: rs (red) 58->59 [0.04ms]
[2026-03-16 14:12:05] MOVE #546: ly (blue) 99->86 [0.07ms]
[2026-03-16 14:12:05] MOVE #547: rs (red) 98->75 [0.08ms]
[2026-03-16 14:12:05] MOVE #548: ly (blue) 47->56 [0.06ms]
[2026-03-16 14:12:05] MOVE #549: rs (red) 89->90 [0.05ms]
[2026-03-16 14:12:06] MOVE #550: ly (blue) 71->61 [0.05ms]
[2026-03-16 14:12:06] MOVE #551: rs (red) 1->0 [0.10ms]
[2026-03-16 14:12:06] MOVE #552: ly (blue) 84->95 [0.05ms]
[2026-03-16 14:12:06] MOVE #553: rs (red) 70->69 [0.09ms]
[2026-03-16 14:12:07] MOVE #554: ly (blue) 81->70 [0.06ms]
[2026-03-16 14:12:07] MOVE #555: rs (red) 59->68 [0.04ms]
[2026-03-16 14:12:07] MOVE #556: ly (blue) 66->46 [0.07ms]
[2026-03-16 14:12:07] MOVE #557: rs (red) 112->104 [0.04ms]
[2026-03-16 14:12:08] MOVE #558: ly (blue) 24->35 [0.09ms]
[2026-03-16 14:12:08] MOVE #559: rs (red) 69->59 [0.06ms]
[2026-03-16 14:12:08] MOVE #560: ly (blue) 95->107 [0.05ms]
[2026-03-16 14:12:09] MOVE #561: rs (red) 52->42 [0.04ms]
[2026-03-16 14:12:09] MOVE #562: ly (blue) 77->88 [0.06ms]
[2026-03-16 14:12:09] MOVE #563: rs (red) 75->87 [0.10ms]
[2026-03-16 14:12:09] MOVE #564: ly (blue) 28->40 [0.06ms]
[2026-03-16 14:12:10] MOVE #565: rs (red) 68->79 [0.05ms]
[2026-03-16 14:12:10] MOVE #566: ly (blue) 107->94 [0.10ms]
[2026-03-16 14:12:10] MOVE #567: rs (red) 87->29 [0.09ms]
[2026-03-16 14:12:10] MOVE #568: ly (blue) 40->41 [0.05ms]
[2026-03-16 14:12:11] MOVE #569: rs (red) 72->63 [0.13ms]
[2026-03-16 14:12:11] MOVE #570: ly (blue) 86->99 [0.06ms]
[2026-03-16 14:12:11] MOVE #571: rs (red) 0->1 [0.06ms]
[2026-03-16 14:12:12] MOVE #572: ly (blue) 70->60 [0.09ms]
[2026-03-16 14:12:12] MOVE #573: rs (red) 90->71 [0.06ms]
[2026-03-16 14:12:12] MOVE #574: ly (blue) 61->70 [0.06ms]
[2026-03-16 14:12:12] MOVE #575: rs (red) 29->17 [0.06ms]
[2026-03-16 14:12:13] MOVE #576: ly (blue) 94->83 [0.11ms]
[2026-03-16 14:12:13] MOVE #577: rs (red) 104->113 [0.05ms]
[2026-03-16 14:12:13] MOVE #578: ly (blue) 41->43 [0.09ms]
[2026-03-16 14:12:13] MOVE #579: rs (red) 59->58 [0.08ms]
[2026-03-16 14:12:14] MOVE #580: ly (blue) 70->95 [0.06ms]
[2026-03-16 14:12:14] MOVE #581: rs (red) 71->70 [0.05ms]
[2026-03-16 14:12:14] MOVE #582: ly (blue) 60->50 [0.11ms]
[2026-03-16 14:12:14] MOVE #583: rs (red) 1->2 [0.04ms]
[2026-03-16 14:12:15] MOVE #584: ly (blue) 83->85 [0.05ms]
[2026-03-16 14:12:15] MOVE #585: rs (red) 117->114 [0.05ms]
[2026-03-16 14:12:15] MOVE #586: ly (blue) 43->44 [0.06ms]
[2026-03-16 14:12:15] MOVE #587: rs (red) 2->5 [0.05ms]
[2026-03-16 14:12:16] MOVE #588: ly (blue) 44->33 [0.12ms]
[2026-03-16 14:12:16] MOVE #589: rs (red) 96->94 [0.06ms]
[2026-03-16 14:12:16] MOVE #590: ly (blue) 56->57 [0.05ms]
[2026-03-16 14:12:16] MOVE #591: rs (red) 42->31 [0.06ms]
[2026-03-16 14:12:17] MOVE #592: ly (blue) 57->48 [0.05ms]
[2026-03-16 14:12:17] MOVE #593: rs (red) 31->32 [0.04ms]
[2026-03-16 14:12:17] MOVE #594: ly (blue) 50->49 [0.11ms]
[2026-03-16 14:12:17] MOVE #595: rs (red) 70->81 [0.08ms]
[2026-03-16 14:12:18] MOVE #596: ly (blue) 46->47 [0.04ms]
[2026-03-16 14:12:18] MOVE #597: rs (red) 5->2 [0.11ms]
[2026-03-16 14:12:18] MOVE #598: ly (blue) 88->100 [0.04ms]
[2026-03-16 14:12:18] MOVE #599: rs (red) 2->0 [0.04ms]
[2026-03-16 14:12:19] MOVE #600: ly (blue) 35->24 [0.04ms]
[2026-03-16 14:12:19] MOVE #601: rs (red) 94->93 [0.05ms]
[2026-03-16 14:12:19] MOVE #602: ly (blue) 99->86 [0.08ms]
[2026-03-16 14:12:19] MOVE #603: rs (red) 114->105 [0.07ms]
[2026-03-16 14:12:20] MOVE #604: ly (blue) 47->37 [0.09ms]
[2026-03-16 14:12:20] MOVE #605: rs (red) 58->59 [0.13ms]
[2026-03-16 14:12:20] MOVE #606: ly (blue) 100->87 [0.09ms]
[2026-03-16 14:12:21] MOVE #607: rs (red) 105->104 [0.10ms]
[2026-03-16 14:12:21] MOVE #608: ly (blue) 24->25 [0.08ms]
[2026-03-16 14:12:21] MOVE #609: rs (red) 63->73 [0.08ms]
[2026-03-16 14:12:22] MOVE #610: ly (blue) 87->100 [0.08ms]
[2026-03-16 14:12:22] MOVE #611: rs (red) 104->112 [0.06ms]
[2026-03-16 14:12:22] MOVE #612: ly (blue) 25->13 [0.14ms]
[2026-03-16 14:12:22] MOVE #613: rs (red) 79->69 [0.29ms]
[2026-03-16 14:12:23] MOVE #614: ly (blue) 95->94 [0.05ms]
[2026-03-16 14:12:23] MOVE #615: rs (red) 17->18 [0.10ms]
[2026-03-16 14:12:23] MOVE #616: ly (blue) 13->25 [0.05ms]
[2026-03-16 14:12:23] MOVE #617: rs (red) 113->117 [0.04ms]
[2026-03-16 14:12:24] MOVE #618: ly (blue) 94->106 [0.07ms]
[2026-03-16 14:12:24] MOVE #619: rs (red) 18->17 [0.06ms]
[2026-03-16 14:12:24] MOVE #620: ly (blue) 86->98 [0.04ms]
[2026-03-16 14:12:24] MOVE #621: rs (red) 0->2 [0.12ms]
[2026-03-16 14:12:25] MOVE #622: ly (blue) 33->20 [0.05ms]
[2026-03-16 14:12:25] MOVE #623: rs (red) 117->116 [0.05ms]
[2026-03-16 14:12:25] MOVE #624: ly (blue) 106->105 [0.05ms]
[2026-03-16 14:12:25] MOVE #625: rs (red) 69->80 [0.08ms]
[2026-03-16 14:12:26] MOVE #626: ly (blue) 16->18 [0.04ms]
[2026-03-16 14:12:26] MOVE #627: rs (red) 116->113 [0.03ms]
[2026-03-16 14:12:26] MOVE #628: ly (blue) 18->19 [0.04ms]
[2026-03-16 14:12:26] MOVE #629: rs (red) 17->8 [0.04ms]
[2026-03-16 14:12:27] MOVE #630: ly (blue) 48->58 [0.04ms]
[2026-03-16 14:12:27] MOVE #631: rs (red) 80->79 [0.05ms]
[2026-03-16 14:12:27] MOVE #632: ly (blue) 98->99 [0.04ms]
[2026-03-16 14:12:27] MOVE #633: rs (red) 81->82 [0.15ms]
[2026-03-16 14:12:28] MOVE #634: ly (blue) 100->101 [0.04ms]
[2026-03-16 14:12:28] MOVE #635: rs (red) 113->116 [0.08ms]
[2026-03-16 14:12:28] MOVE #636: ly (blue) 99->87 [0.08ms]
[2026-03-16 14:12:29] MOVE #637: rs (red) 59->38 [0.08ms]
[2026-03-16 14:12:29] MOVE #638: ly (blue) 105->114 [0.05ms]
[2026-03-16 14:12:29] MOVE #639: rs (red) 8->16 [0.05ms]
[2026-03-16 14:12:29] MOVE #640: ly (blue) 87->76 [0.09ms]
[2026-03-16 14:12:30] MOVE #641: rs (red) 116->118 [0.06ms]
[2026-03-16 14:12:30] MOVE #642: ly (blue) 20->18 [0.05ms]
[2026-03-16 14:12:30] MOVE #643: rs (red) 38->59 [0.08ms]
[2026-03-16 14:12:31] MOVE #644: ly (blue) 18->17 [0.05ms]
[2026-03-16 14:12:31] MOVE #645: rs (red) 32->44 [0.05ms]
[2026-03-16 14:12:31] MOVE #646: ly (blue) 76->65 [0.07ms]
[2026-03-16 14:12:31] MOVE #647: rs (red) 2->5 [0.04ms]
[2026-03-16 14:12:32] MOVE #648: ly (blue) 101->100 [0.05ms]
[2026-03-16 14:12:32] MOVE #649: rs (red) 82->72 [0.04ms]
[2026-03-16 14:12:32] MOVE #650: ly (blue) 17->30 [0.04ms]
[2026-03-16 14:12:32] MOVE #651: rs (red) 5->8 [0.11ms]
[2026-03-16 14:12:33] MOVE #652: ly (blue) 100->101 [0.05ms]
[2026-03-16 14:12:33] MOVE #653: rs (red) 16->29 [0.08ms]
[2026-03-16 14:12:33] MOVE #654: ly (blue) 30->42 [0.08ms]
[2026-03-16 14:12:33] MOVE #655: rs (red) 8->4 [0.06ms]
[2026-03-16 14:12:34] MOVE #656: ly (blue) 37->47 [0.04ms]
[2026-03-16 14:12:34] MOVE #657: rs (red) 79->68 [0.04ms]
[2026-03-16 14:12:34] MOVE #658: ly (blue) 114->105 [0.04ms]
[2026-03-16 14:12:34] MOVE #659: rs (red) 93->82 [0.05ms]
[2026-03-16 14:12:35] MOVE #660: ly (blue) 47->56 [0.04ms]
[2026-03-16 14:12:35] MOVE #661: rs (red) 118->115 [0.07ms]
[2026-03-16 14:12:35] MOVE #662: ly (blue) 49->38 [0.04ms]
[2026-03-16 14:12:35] MOVE #663: rs (red) 59->49 [0.10ms]
[2026-03-16 14:12:36] MOVE #664: ly (blue) 105->104 [0.06ms]
[2026-03-16 14:12:36] MOVE #665: rs (red) 73->94 [0.07ms]
[2026-03-16 14:12:36] MOVE #666: ly (blue) 42->41 [0.04ms]
[2026-03-16 14:12:36] MOVE #667: rs (red) 4->2 [0.04ms]
[2026-03-16 14:12:37] MOVE #668: ly (blue) 65->47 [0.04ms]
[2026-03-16 14:12:37] MOVE #669: rs (red) 68->66 [0.05ms]
[2026-03-16 14:12:37] MOVE #670: ly (blue) 38->36 [0.04ms]
[2026-03-16 14:12:37] MOVE #671: rs (red) 44->32 [0.05ms]
[2026-03-16 14:12:38] MOVE #672: ly (blue) 19->31 [0.10ms]
[2026-03-16 14:12:38] MOVE #673: rs (red) 72->71 [0.12ms]
[2026-03-16 14:12:38] MOVE #674: ly (blue) 58->67 [0.09ms]
[2026-03-16 14:12:38] MOVE #675: rs (red) 71->62 [0.05ms]
[2026-03-16 14:12:39] MOVE #676: ly (blue) 36->46 [0.05ms]
[2026-03-16 14:12:39] MOVE #677: rs (red) 62->72 [0.04ms]
[2026-03-16 14:12:39] MOVE #678: ly (blue) 101->102 [0.10ms]
[2026-03-16 14:12:40] MOVE #679: rs (red) 94->71 [0.07ms]
[2026-03-16 14:12:40] MOVE #680: ly (blue) 41->40 [0.08ms]
[2026-03-16 14:12:40] MOVE #681: rs (red) 32->51 [0.05ms]
[2026-03-16 14:12:40] MOVE #682: ly (blue) 46->35 [0.08ms]
[2026-03-16 14:12:41] MOVE #683: rs (red) 71->61 [0.07ms]
